P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
P,3,3,2,2
P,1,3,1,2
P,1,2,2,1
N,3,2,1,1
N,3,2,1,2
P,1,2,1,1
P,2,3,1,1
P,2,1,2,1
P,1,1,2,2
P,3,1,2,1
P,2,3,2,1
